snapshot_id,market_id,source,snapshot_ts,outcome,price,implied_prob,volume,liquidity,raw
192,manifold:Ah68sqIUUz,manifold,1762625826,NO,0.8912499650376914,0.8912499650376914,10384.279967490951,10384.279967490951,"{""id"": ""Ah68sqIUUz"", ""creatorId"": ""vJBqfkBNMyNkhynhKtCOHuovGbY2"", ""creatorUsername"": ""MichaelBlume"", ""creatorName"": ""Mike Blume"", ""createdTime"": 1762407174532, ""creatorAvatarUrl"": ""https://lh3.googleusercontent.com/a-/AOh14Gi5v7H-1kFkIa9wgaAZZ6vxS4zu6qCzfHKTitxBwg=s96-c"", ""closeTime"": 1762666200000, ""question"": ""Will I miss or have to reschedule my flight home on Saturday"", ""slug"": ""will-i-miss-or-have-to-reschedule-m"", ""url"": ""https://manifold.markets/MichaelBlume/will-i-miss-or-have-to-reschedule-m"", ""pool"": {""NO"": 349.3131537154754, ""YES"": 2862.7607903208914}, ""probability"": 0.1087500349623086, ""p"": 0.5, ""totalLiquidity"": 1000, ""outcomeType"": ""BINARY"", ""mechanism"": ""cpmm-1"", ""volume"": 11578.574282931359, ""volume24Hours"": 10384.279967490951, ""isResolved"": false, ""uniqueBettorCount"": 24, ""lastUpdatedTime"": 1762623202454, ""lastBetTime"": 1762623202454, ""lastCommentTime"": 1762620231176}"
189,manifold:LPyglQZ55n,manifold,1762625822,YES,0.6353558926487747,0.6353558926487747,320.0,320.0,"{""id"": ""LPyglQZ55n"", ""creatorId"": ""srFlJRuVlGa7SEJDM4cY9B5k4Lj2"", ""creatorUsername"": ""Bayesian"", ""creatorName"": ""Bayesian"", ""createdTime"": 1762414674553, ""creatorAvatarUrl"": ""https://firebasestorage.googleapis.com/v0/b/mantic-markets.appspot.com/o/user-images%2FBayesian%2FZkuJDsEcaR.png?alt=media&token=007b04d0-7859-4fb3-ab4b-99938a8b4ab3"", ""closeTime"": 1798761540000, ""question"": ""CXMT starts mass production of HBM3 in 2026?"", ""slug"": ""cxmt-starts-mass-production-of-hbm3"", ""url"": ""https://manifold.markets/Bayesian/cxmt-starts-mass-production-of-hbm3"", ""pool"": {""NO"": 1320, ""YES"": 757.5757575757577}, ""probability"": 0.6353558926487747, ""p"": 0.49999999999999994, ""totalLiquidity"": 1000, ""outcomeType"": ""BINARY"", ""mechanism"": ""cpmm-1"", ""volume"": 320, ""volume24Hours"": 0, ""isResolved"": false, ""uniqueBettorCount"": 2, ""lastUpdatedTime"": 1762438744936, ""lastBetTime"": 1762438744936}"
190,manifold:LPyglQZ55n,manifold,1762625822,NO,0.3646441073512253,0.3646441073512253,320.0,320.0,"{""id"": ""LPyglQZ55n"", ""creatorId"": ""srFlJRuVlGa7SEJDM4cY9B5k4Lj2"", ""creatorUsername"": ""Bayesian"", ""creatorName"": ""Bayesian"", ""createdTime"": 1762414674553, ""creatorAvatarUrl"": ""https://firebasestorage.googleapis.com/v0/b/mantic-markets.appspot.com/o/user-images%2FBayesian%2FZkuJDsEcaR.png?alt=media&token=007b04d0-7859-4fb3-ab4b-99938a8b4ab3"", ""closeTime"": 1798761540000, ""question"": ""CXMT starts mass production of HBM3 in 2026?"", ""slug"": ""cxmt-starts-mass-production-of-hbm3"", ""url"": ""https://manifold.markets/Bayesian/cxmt-starts-mass-production-of-hbm3"", ""pool"": {""NO"": 1320, ""YES"": 757.5757575757577}, ""probability"": 0.6353558926487747, ""p"": 0.49999999999999994, ""totalLiquidity"": 1000, ""outcomeType"": ""BINARY"", ""mechanism"": ""cpmm-1"", ""volume"": 320, ""volume24Hours"": 0, ""isResolved"": false, ""uniqueBettorCount"": 2, ""lastUpdatedTime"": 1762438744936, ""lastBetTime"": 1762438744936}"
187,manifold:u5IRChn5C5,manifold,1762625817,YES,0.2601087843264238,0.2601087843264238,10.0,10.0,"{""id"": ""u5IRChn5C5"", ""creatorId"": ""WVKuwUDgUoNtoDP4DYly17sHOlX2"", ""creatorUsername"": ""winged_one"", ""creatorName"": ""winged_one"", ""createdTime"": 1762419975216, ""creatorAvatarUrl"": ""https://firebasestorage.googleapis.com/v0/b/mantic-markets.appspot.com/o/user-images%2Fwinged_one%2F8NNcAZ6ZAE.png?alt=media&token=e6241e02-8396-4a3d-9db4-5922861ba95d"", ""closeTime"": 1861919940000, ""question"": ""Zen 6 desktop CPU with 7.00+ GHz max boost clock before 2029?"", ""slug"": ""zen-6-desktop-cpu-with-700-ghz-max"", ""url"": ""https://manifold.markets/winged_one/zen-6-desktop-cpu-with-700-ghz-max"", ""pool"": {""NO"": 86.6695232160109, ""YES"": 237.00000000000006}, ""probability"": 0.2601087843264238, ""p"": 0.49013993203003725, ""totalLiquidity"": 142, ""outcomeType"": ""BINARY"", ""mechanism"": ""cpmm-1"", ""volume"": 95, ""volume24Hours"": 10, ""isResolved"": false, ""uniqueBettorCount"": 4, ""lastUpdatedTime"": 1762551797577, ""lastBetTime"": 1762551797577}"
188,manifold:u5IRChn5C5,manifold,1762625817,NO,0.7398912156735762,0.7398912156735762,10.0,10.0,"{""id"": ""u5IRChn5C5"", ""creatorId"": ""WVKuwUDgUoNtoDP4DYly17sHOlX2"", ""creatorUsername"": ""winged_one"", ""creatorName"": ""winged_one"", ""createdTime"": 1762419975216, ""creatorAvatarUrl"": ""https://firebasestorage.googleapis.com/v0/b/mantic-markets.appspot.com/o/user-images%2Fwinged_one%2F8NNcAZ6ZAE.png?alt=media&token=e6241e02-8396-4a3d-9db4-5922861ba95d"", ""closeTime"": 1861919940000, ""question"": ""Zen 6 desktop CPU with 7.00+ GHz max boost clock before 2029?"", ""slug"": ""zen-6-desktop-cpu-with-700-ghz-max"", ""url"": ""https://manifold.markets/winged_one/zen-6-desktop-cpu-with-700-ghz-max"", ""pool"": {""NO"": 86.6695232160109, ""YES"": 237.00000000000006}, ""probability"": 0.2601087843264238, ""p"": 0.49013993203003725, ""totalLiquidity"": 142, ""outcomeType"": ""BINARY"", ""mechanism"": ""cpmm-1"", ""volume"": 95, ""volume24Hours"": 10, ""isResolved"": false, ""uniqueBettorCount"": 4, ""lastUpdatedTime"": 1762551797577, ""lastBetTime"": 1762551797577}"
185,manifold:EtynClLOCC,manifold,1762625799,YES,0.3902439024390245,0.3902439024390245,25.0,25.0,"{""id"": ""EtynClLOCC"", ""creatorId"": ""1YaTkbpWOCfHZXq2qtTqL3ikwzu2"", ""creatorUsername"": ""AutopoieticErgodicity"", ""creatorName"": ""WE LOVE JOSE LUIS RICON"", ""createdTime"": 1762424367212, ""creatorAvatarUrl"": ""https://storage.googleapis.com/mantic-markets.appspot.com/user-images/OR6UutIy.png"", ""closeTime"": 1988179140000, ""question"": ""Age of Mythology: Finland expansion by EOY2032? [cf jacob rintamaki]"", ""slug"": ""age-of-mythology-finland-expansion"", ""url"": ""https://manifold.markets/AutopoieticErgodicity/age-of-mythology-finland-expansion"", ""pool"": {""NO"": 80.00000000000001, ""YES"": 125}, ""probability"": 0.3902439024390245, ""p"": 0.5000000000000001, ""totalLiquidity"": 100, ""outcomeType"": ""BINARY"", ""mechanism"": ""cpmm-1"", ""volume"": 25, ""volume24Hours"": 0, ""isResolved"": false, ""uniqueBettorCount"": 1, ""lastUpdatedTime"": 1762437855204, ""lastBetTime"": 1762437855204}"
186,manifold:EtynClLOCC,manifold,1762625799,NO,0.6097560975609755,0.6097560975609755,25.0,25.0,"{""id"": ""EtynClLOCC"", ""creatorId"": ""1YaTkbpWOCfHZXq2qtTqL3ikwzu2"", ""creatorUsername"": ""AutopoieticErgodicity"", ""creatorName"": ""WE LOVE JOSE LUIS RICON"", ""createdTime"": 1762424367212, ""creatorAvatarUrl"": ""https://storage.googleapis.com/mantic-markets.appspot.com/user-images/OR6UutIy.png"", ""closeTime"": 1988179140000, ""question"": ""Age of Mythology: Finland expansion by EOY2032? [cf jacob rintamaki]"", ""slug"": ""age-of-mythology-finland-expansion"", ""url"": ""https://manifold.markets/AutopoieticErgodicity/age-of-mythology-finland-expansion"", ""pool"": {""NO"": 80.00000000000001, ""YES"": 125}, ""probability"": 0.3902439024390245, ""p"": 0.5000000000000001, ""totalLiquidity"": 100, ""outcomeType"": ""BINARY"", ""mechanism"": ""cpmm-1"", ""volume"": 25, ""volume24Hours"": 0, ""isResolved"": false, ""uniqueBettorCount"": 1, ""lastUpdatedTime"": 1762437855204, ""lastBetTime"": 1762437855204}"
183,manifold:uEOPZ88dnN,manifold,1762625795,YES,0.09435591650089188,0.09435591650089188,58.69074706448351,58.69074706448351,"{""id"": ""uEOPZ88dnN"", ""creatorId"": ""P992CuZGyGbnqeXGfpCyRb2VTJA3"", ""creatorUsername"": ""Xing"", ""creatorName"": ""Xing"", ""createdTime"": 1762430753948, ""creatorAvatarUrl"": ""https://lh3.googleusercontent.com/a/ACg8ocIRoY0dofGG5DPzropuhny5Ax-TeO1Lxn1nVsbr94Xbx3gfLj5e=s96-c"", ""closeTime"": 1764604740000, ""question"": ""Bitcoin returns to $120,000 before December 1st?"", ""slug"": ""bitcoin-returns-to-120000-before-de"", ""url"": ""https://manifold.markets/Xing/bitcoin-returns-to-120000-before-de"", ""pool"": {""NO"": 32.277938632629656, ""YES"": 309.80912733662086}, ""probability"": 0.09435591650089188, ""p"": 0.5000000000000003, ""totalLiquidity"": 100, ""outcomeType"": ""BINARY"", ""mechanism"": ""cpmm-1"", ""volume"": 448.48026703485056, ""volume24Hours"": 58.69074706448351, ""isResolved"": false, ""uniqueBettorCount"": 9, ""lastUpdatedTime"": 1762611749603, ""lastBetTime"": 1762611749603}"
184,manifold:uEOPZ88dnN,manifold,1762625795,NO,0.9056440834991081,0.9056440834991081,58.69074706448351,58.69074706448351,"{""id"": ""uEOPZ88dnN"", ""creatorId"": ""P992CuZGyGbnqeXGfpCyRb2VTJA3"", ""creatorUsername"": ""Xing"", ""creatorName"": ""Xing"", ""createdTime"": 1762430753948, ""creatorAvatarUrl"": ""https://lh3.googleusercontent.com/a/ACg8ocIRoY0dofGG5DPzropuhny5Ax-TeO1Lxn1nVsbr94Xbx3gfLj5e=s96-c"", ""closeTime"": 1764604740000, ""question"": ""Bitcoin returns to $120,000 before December 1st?"", ""slug"": ""bitcoin-returns-to-120000-before-de"", ""url"": ""https://manifold.markets/Xing/bitcoin-returns-to-120000-before-de"", ""pool"": {""NO"": 32.277938632629656, ""YES"": 309.80912733662086}, ""probability"": 0.09435591650089188, ""p"": 0.5000000000000003, ""totalLiquidity"": 100, ""outcomeType"": ""BINARY"", ""mechanism"": ""cpmm-1"", ""volume"": 448.48026703485056, ""volume24Hours"": 58.69074706448351, ""isResolved"": false, ""uniqueBettorCount"": 9, ""lastUpdatedTime"": 1762611749603, ""lastBetTime"": 1762611749603}"
181,manifold:ZgOQyhqAgE,manifold,1762625790,YES,0.46000000000000013,0.46000000000000013,516.4337517335725,516.4337517335725,"{""id"": ""ZgOQyhqAgE"", ""creatorId"": ""L68CapUsgyWRYqEf4x0xVm9DYgT2"", ""creatorUsername"": ""TomasBooBecerra"", ""creatorName"": ""Tom\u00e1s Boo Becerra"", ""createdTime"": 1762432883543, ""creatorAvatarUrl"": ""https://lh3.googleusercontent.com/a/ACg8ocLSsco9SoIiSywPUEyaVtvNQ4baaKLxDKWWxt_tlDk1Ujeu_lKD=s96-c"", ""closeTime"": 1798761540000, ""question"": ""Will Jaume surpass Kai in LinkedIn Followers in 2026?"", ""slug"": ""will-jaume-surpass-kai-in-linkedin"", ""url"": ""https://manifold.markets/TomasBooBecerra/will-jaume-surpass-kai-in-linkedin"", ""pool"": {""NO"": 92.29582069908973, ""YES"": 108.34726777719229}, ""probability"": 0.46000000000000013, ""p"": 0.5000000000000001, ""totalLiquidity"": 100, ""outcomeType"": ""BINARY"", ""mechanism"": ""cpmm-1"", ""volume"": 516.4337517335725, ""volume24Hours"": 0, ""isResolved"": false, ""uniqueBettorCount"": 4, ""lastUpdatedTime"": 1762523893933, ""lastBetTime"": 1762523893933}"
182,manifold:ZgOQyhqAgE,manifold,1762625790,NO,0.5399999999999998,0.5399999999999998,516.4337517335725,516.4337517335725,"{""id"": ""ZgOQyhqAgE"", ""creatorId"": ""L68CapUsgyWRYqEf4x0xVm9DYgT2"", ""creatorUsername"": ""TomasBooBecerra"", ""creatorName"": ""Tom\u00e1s Boo Becerra"", ""createdTime"": 1762432883543, ""creatorAvatarUrl"": ""https://lh3.googleusercontent.com/a/ACg8ocLSsco9SoIiSywPUEyaVtvNQ4baaKLxDKWWxt_tlDk1Ujeu_lKD=s96-c"", ""closeTime"": 1798761540000, ""question"": ""Will Jaume surpass Kai in LinkedIn Followers in 2026?"", ""slug"": ""will-jaume-surpass-kai-in-linkedin"", ""url"": ""https://manifold.markets/TomasBooBecerra/will-jaume-surpass-kai-in-linkedin"", ""pool"": {""NO"": 92.29582069908973, ""YES"": 108.34726777719229}, ""probability"": 0.46000000000000013, ""p"": 0.5000000000000001, ""totalLiquidity"": 100, ""outcomeType"": ""BINARY"", ""mechanism"": ""cpmm-1"", ""volume"": 516.4337517335725, ""volume24Hours"": 0, ""isResolved"": false, ""uniqueBettorCount"": 4, ""lastUpdatedTime"": 1762523893933, ""lastBetTime"": 1762523893933}"
179,manifold:QpI6N0zl6z,manifold,1762625785,YES,0.7759223159410555,0.7759223159410555,1559.9999999999998,1559.9999999999998,"{""id"": ""QpI6N0zl6z"", ""creatorId"": ""nsrFthgmf4YAnxy0rKGxQtIKq0A2"", ""creatorUsername"": ""GazDownright"", ""creatorName"": ""Gaz Downright"", ""createdTime"": 1762433217268, ""creatorAvatarUrl"": ""https://firebasestorage.googleapis.com/v0/b/mantic-markets.appspot.com/o/user-images%2FGazDownright%2F-Dfj60zwTo.jpeg?alt=media&token=86acd8d5-2e12-466f-b03d-44c57f8e25b1"", ""closeTime"": 1827964740000, ""question"": ""Trump receives first FIFA Peace Prize?"", ""slug"": ""trump-receives-first-fifa-peace-pri"", ""url"": ""https://manifold.markets/GazDownright/trump-receives-first-fifa-peace-pri"", ""pool"": {""NO"": 1860.8433624644035, ""YES"": 537.3907445254589}, ""probability"": 0.7759223159410555, ""p"": 0.4999999999999998, ""totalLiquidity"": 1000, ""outcomeType"": ""BINARY"", ""mechanism"": ""cpmm-1"", ""volume"": 4723.111177006889, ""volume24Hours"": 1559.9999999999998, ""isResolved"": false, ""uniqueBettorCount"": 29, ""lastUpdatedTime"": 1762618660981, ""lastBetTime"": 1762618660981, ""lastCommentTime"": 1762548881930}"
180,manifold:QpI6N0zl6z,manifold,1762625785,NO,0.22407768405894446,0.22407768405894446,1559.9999999999998,1559.9999999999998,"{""id"": ""QpI6N0zl6z"", ""creatorId"": ""nsrFthgmf4YAnxy0rKGxQtIKq0A2"", ""creatorUsername"": ""GazDownright"", ""creatorName"": ""Gaz Downright"", ""createdTime"": 1762433217268, ""creatorAvatarUrl"": ""https://firebasestorage.googleapis.com/v0/b/mantic-markets.appspot.com/o/user-images%2FGazDownright%2F-Dfj60zwTo.jpeg?alt=media&token=86acd8d5-2e12-466f-b03d-44c57f8e25b1"", ""closeTime"": 1827964740000, ""question"": ""Trump receives first FIFA Peace Prize?"", ""slug"": ""trump-receives-first-fifa-peace-pri"", ""url"": ""https://manifold.markets/GazDownright/trump-receives-first-fifa-peace-pri"", ""pool"": {""NO"": 1860.8433624644035, ""YES"": 537.3907445254589}, ""probability"": 0.7759223159410555, ""p"": 0.4999999999999998, ""totalLiquidity"": 1000, ""outcomeType"": ""BINARY"", ""mechanism"": ""cpmm-1"", ""volume"": 4723.111177006889, ""volume24Hours"": 1559.9999999999998, ""isResolved"": false, ""uniqueBettorCount"": 29, ""lastUpdatedTime"": 1762618660981, ""lastBetTime"": 1762618660981, ""lastCommentTime"": 1762548881930}"
177,manifold:uPOpPI9nhn,manifold,1762625781,YES,0.803709655523229,0.803709655523229,68.65143710151352,68.65143710151352,"{""id"": ""uPOpPI9nhn"", ""creatorId"": ""Ph89DIjTlRd35eWciMDoxciQWhB3"", ""creatorUsername"": ""AlexanderTheGreater"", ""creatorName"": ""AlexanderThe>"", ""createdTime"": 1762441073242, ""creatorAvatarUrl"": ""https://firebasestorage.googleapis.com/v0/b/mantic-markets.appspot.com/o/user-images%2FAlexanderTheGreater%2FyLSnczzLpC.jpg?alt=media&token=15a358d6-f0b4-46a5-9e2f-1b0d460a803a"", ""closeTime"": 1778079120000, ""question"": ""China-US trade war rekindles within 6 months?"", ""slug"": ""chinaus-trade-war-rekindles-within"", ""url"": ""https://manifold.markets/AlexanderTheGreater/chinaus-trade-war-rekindles-within"", ""pool"": {""NO"": 202.34856289848648, ""YES"": 49.41967393668503}, ""probability"": 0.803709655523229, ""p"": 0.4999999999999999, ""totalLiquidity"": 100, ""outcomeType"": ""BINARY"", ""mechanism"": ""cpmm-1"", ""volume"": 239.65143710151352, ""volume24Hours"": 68.65143710151352, ""isResolved"": false, ""uniqueBettorCount"": 6, ""lastUpdatedTime"": 1762581130936, ""lastBetTime"": 1762581130936, ""lastCommentTime"": 1762445533347}"
178,manifold:uPOpPI9nhn,manifold,1762625781,NO,0.19629034447677096,0.19629034447677096,68.65143710151352,68.65143710151352,"{""id"": ""uPOpPI9nhn"", ""creatorId"": ""Ph89DIjTlRd35eWciMDoxciQWhB3"", ""creatorUsername"": ""AlexanderTheGreater"", ""creatorName"": ""AlexanderThe>"", ""createdTime"": 1762441073242, ""creatorAvatarUrl"": ""https://firebasestorage.googleapis.com/v0/b/mantic-markets.appspot.com/o/user-images%2FAlexanderTheGreater%2FyLSnczzLpC.jpg?alt=media&token=15a358d6-f0b4-46a5-9e2f-1b0d460a803a"", ""closeTime"": 1778079120000, ""question"": ""China-US trade war rekindles within 6 months?"", ""slug"": ""chinaus-trade-war-rekindles-within"", ""url"": ""https://manifold.markets/AlexanderTheGreater/chinaus-trade-war-rekindles-within"", ""pool"": {""NO"": 202.34856289848648, ""YES"": 49.41967393668503}, ""probability"": 0.803709655523229, ""p"": 0.4999999999999999, ""totalLiquidity"": 100, ""outcomeType"": ""BINARY"", ""mechanism"": ""cpmm-1"", ""volume"": 239.65143710151352, ""volume24Hours"": 68.65143710151352, ""isResolved"": false, ""uniqueBettorCount"": 6, ""lastUpdatedTime"": 1762581130936, ""lastBetTime"": 1762581130936, ""lastCommentTime"": 1762445533347}"
175,manifold:qshlAqAI0S,manifold,1762625776,YES,0.370384471613818,0.370384471613818,227.94594042877065,227.94594042877065,"{""id"": ""qshlAqAI0S"", ""creatorId"": ""FKSCpJp5itclKEnrPyubAhkMeUw1"", ""creatorUsername"": ""CramerSmith"", ""creatorName"": ""Cramer"", ""createdTime"": 1762446116829, ""creatorAvatarUrl"": ""https://lh3.googleusercontent.com/a/ACg8ocK43S2o4cKT9gAIRihumjEpuA6pIBPNYpjmBRB7wduKk7xOtkh_=s96-c"", ""closeTime"": 1764547140000, ""question"": ""Will I smoke weed in the month of November?"", ""slug"": ""will-i-smoke-weed-in-the-month-of-n"", ""url"": ""https://manifold.markets/CramerSmith/will-i-smoke-weed-in-the-month-of-n"", ""pool"": {""NO"": 76.69881779916258, ""YES"": 130.38010606871688}, ""probability"": 0.370384471613818, ""p"": 0.5, ""totalLiquidity"": 100, ""outcomeType"": ""BINARY"", ""mechanism"": ""cpmm-1"", ""volume"": 227.94594042877065, ""volume24Hours"": 0, ""isResolved"": false, ""uniqueBettorCount"": 8, ""lastUpdatedTime"": 1762523441282, ""lastBetTime"": 1762523441282, ""lastCommentTime"": 1762487648722}"
176,manifold:qshlAqAI0S,manifold,1762625776,NO,0.629615528386182,0.629615528386182,227.94594042877065,227.94594042877065,"{""id"": ""qshlAqAI0S"", ""creatorId"": ""FKSCpJp5itclKEnrPyubAhkMeUw1"", ""creatorUsername"": ""CramerSmith"", ""creatorName"": ""Cramer"", ""createdTime"": 1762446116829, ""creatorAvatarUrl"": ""https://lh3.googleusercontent.com/a/ACg8ocK43S2o4cKT9gAIRihumjEpuA6pIBPNYpjmBRB7wduKk7xOtkh_=s96-c"", ""closeTime"": 1764547140000, ""question"": ""Will I smoke weed in the month of November?"", ""slug"": ""will-i-smoke-weed-in-the-month-of-n"", ""url"": ""https://manifold.markets/CramerSmith/will-i-smoke-weed-in-the-month-of-n"", ""pool"": {""NO"": 76.69881779916258, ""YES"": 130.38010606871688}, ""probability"": 0.370384471613818, ""p"": 0.5, ""totalLiquidity"": 100, ""outcomeType"": ""BINARY"", ""mechanism"": ""cpmm-1"", ""volume"": 227.94594042877065, ""volume24Hours"": 0, ""isResolved"": false, ""uniqueBettorCount"": 8, ""lastUpdatedTime"": 1762523441282, ""lastBetTime"": 1762523441282, ""lastCommentTime"": 1762487648722}"
173,manifold:uQak7ECW2a,manifold,1762625772,YES,0.24934493945089636,0.24934493945089636,105.0,105.0,"{""id"": ""uQak7ECW2a"", ""creatorId"": ""h2dutemV8qWoHLjhp9VXerhlLL13"", ""creatorUsername"": ""LessWrong"", ""creatorName"": ""Less Wrong"", ""createdTime"": 1762447062408, ""creatorAvatarUrl"": ""https://lh3.googleusercontent.com/a/ACg8ocKH1Ct5papO0Deh_khGs7uNUNGfjK6aQWr4LE-chfD1Cg=s96-c"", ""closeTime"": 1801440000000, ""question"": ""Will \""The Unreasonable Effectiveness of Fiction\"" make the top fifty posts in LessWrong's 2025 Annual Review?"", ""slug"": ""will-the-unreasonable-effectiveness"", ""url"": ""https://manifold.markets/LessWrong/will-the-unreasonable-effectiveness"", ""pool"": {""NO"": 1105, ""YES"": 541.5414715215162}, ""probability"": 0.24934493945089636, ""p"": 0.13999999999999999, ""totalLiquidity"": 1000, ""outcomeType"": ""BINARY"", ""mechanism"": ""cpmm-1"", ""volume"": 105, ""volume24Hours"": 0, ""isResolved"": false, ""uniqueBettorCount"": 2, ""lastUpdatedTime"": 1762526970091, ""lastBetTime"": 1762526970091}"
174,manifold:uQak7ECW2a,manifold,1762625772,NO,0.7506550605491036,0.7506550605491036,105.0,105.0,"{""id"": ""uQak7ECW2a"", ""creatorId"": ""h2dutemV8qWoHLjhp9VXerhlLL13"", ""creatorUsername"": ""LessWrong"", ""creatorName"": ""Less Wrong"", ""createdTime"": 1762447062408, ""creatorAvatarUrl"": ""https://lh3.googleusercontent.com/a/ACg8ocKH1Ct5papO0Deh_khGs7uNUNGfjK6aQWr4LE-chfD1Cg=s96-c"", ""closeTime"": 1801440000000, ""question"": ""Will \""The Unreasonable Effectiveness of Fiction\"" make the top fifty posts in LessWrong's 2025 Annual Review?"", ""slug"": ""will-the-unreasonable-effectiveness"", ""url"": ""https://manifold.markets/LessWrong/will-the-unreasonable-effectiveness"", ""pool"": {""NO"": 1105, ""YES"": 541.5414715215162}, ""probability"": 0.24934493945089636, ""p"": 0.13999999999999999, ""totalLiquidity"": 1000, ""outcomeType"": ""BINARY"", ""mechanism"": ""cpmm-1"", ""volume"": 105, ""volume24Hours"": 0, ""isResolved"": false, ""uniqueBettorCount"": 2, ""lastUpdatedTime"": 1762526970091, ""lastBetTime"": 1762526970091}"
171,manifold:nnpu8cdZ28,manifold,1762625767,YES,0.6864271638341772,0.6864271638341772,1291.0,1291.0,"{""id"": ""nnpu8cdZ28"", ""creatorId"": ""pbviyp5PHfazOZwCzyBL6T5E6m03"", ""creatorUsername"": ""Rujiru"", ""creatorName"": ""Rujiru"", ""createdTime"": 1762447324303, ""creatorAvatarUrl"": ""https://lh3.googleusercontent.com/a/ACg8ocJNqsPGURFwMyICTbnL5gw5BkjW6kDfQuitIo9qSUEXBOC24A=s96-c"", ""closeTime"": 1764547140000, ""question"": ""\u0414\u0430\u043d\u044f \u043f\u043e\u0439\u0434\u0435\u0442 \u0441\u043b\u0443\u0436\u0438\u0442\u044c \u0434\u043e \u043a\u043e\u043d\u0446\u0430 \u043d\u043e\u044f\u0431\u0440\u044f?"", ""slug"": ""-dzQP2uEusd"", ""url"": ""https://manifold.markets/Rujiru/-dzQP2uEusd"", ""pool"": {""NO"": 1479.5444379451542, ""YES"": 675.8837209302324}, ""probability"": 0.6864271638341772, ""p"": 0.4999999999999999, ""totalLiquidity"": 1000, ""outcomeType"": ""BINARY"", ""mechanism"": ""cpmm-1"", ""volume"": 1291, ""volume24Hours"": 0, ""isResolved"": false, ""uniqueBettorCount"": 6, ""lastUpdatedTime"": 1762519587718, ""lastBetTime"": 1762519587718}"
172,manifold:nnpu8cdZ28,manifold,1762625767,NO,0.31357283616582277,0.31357283616582277,1291.0,1291.0,"{""id"": ""nnpu8cdZ28"", ""creatorId"": ""pbviyp5PHfazOZwCzyBL6T5E6m03"", ""creatorUsername"": ""Rujiru"", ""creatorName"": ""Rujiru"", ""createdTime"": 1762447324303, ""creatorAvatarUrl"": ""https://lh3.googleusercontent.com/a/ACg8ocJNqsPGURFwMyICTbnL5gw5BkjW6kDfQuitIo9qSUEXBOC24A=s96-c"", ""closeTime"": 1764547140000, ""question"": ""\u0414\u0430\u043d\u044f \u043f\u043e\u0439\u0434\u0435\u0442 \u0441\u043b\u0443\u0436\u0438\u0442\u044c \u0434\u043e \u043a\u043e\u043d\u0446\u0430 \u043d\u043e\u044f\u0431\u0440\u044f?"", ""slug"": ""-dzQP2uEusd"", ""url"": ""https://manifold.markets/Rujiru/-dzQP2uEusd"", ""pool"": {""NO"": 1479.5444379451542, ""YES"": 675.8837209302324}, ""probability"": 0.6864271638341772, ""p"": 0.4999999999999999, ""totalLiquidity"": 1000, ""outcomeType"": ""BINARY"", ""mechanism"": ""cpmm-1"", ""volume"": 1291, ""volume24Hours"": 0, ""isResolved"": false, ""uniqueBettorCount"": 6, ""lastUpdatedTime"": 1762519587718, ""lastBetTime"": 1762519587718}"
169,manifold:lCN5NUzptP,manifold,1762625763,YES,0.5939838047275978,0.5939838047275978,380.0,380.0,"{""id"": ""lCN5NUzptP"", ""creatorId"": ""cA1JupYR5AR8btHUs2xvkui7jA93"", ""creatorUsername"": ""Gen"", ""creatorName"": ""Genzy"", ""createdTime"": 1762447405912, ""creatorAvatarUrl"": ""https://firebasestorage.googleapis.com/v0/b/mantic-markets.appspot.com/o/user-images%2FTodWaddington%2FHiYzxYf-w5.png?alt=media&token=eb5b9c77-b2f2-410e-9bad-76d96081176f"", ""closeTime"": 1763126940000, ""question"": ""Will the S&P500 SPX increase more than 1% on the day the US government shutdown ends?"", ""slug"": ""will-the-sp500-spx-increase-1-the-d"", ""url"": ""https://manifold.markets/Gen/will-the-sp500-spx-increase-1-the-d"", ""pool"": {""NO"": 1209.5271556644534, ""YES"": 826.7693662906275}, ""probability"": 0.5939838047275978, ""p"": 0.5, ""totalLiquidity"": 1000, ""outcomeType"": ""BINARY"", ""mechanism"": ""cpmm-1"", ""volume"": 1021, ""volume24Hours"": 380, ""isResolved"": false, ""uniqueBettorCount"": 13, ""lastUpdatedTime"": 1762572338040, ""lastBetTime"": 1762572338040}"
